state,year,month,BARLEY,CORN,OATS,SOYBEANS
Tennessee,2013,4,,7.28,,14.6
Tennessee,2013,5,,7.47,,15.0
Tennessee,2013,6,,7.38,,15.5
Tennessee,2013,7,,7.2,,
Tennessee,2013,8,,6.23,,13.2
Tennessee,2013,9,,5.04,,13.0
Tennessee,2013,10,,4.62,,12.7
Tennessee,2013,11,,4.5,,12.8
Tennessee,2013,12,,4.73,,13.2
Tennessee,2014,1,,4.68,,13.1
Tennessee,2014,2,,4.92,,13.5
Tennessee,2014,3,,4.83,,13.9
Tennessee,2014,4,,5.25,,14.5
Tennessee,2014,5,,5.33,,14.4
Tennessee,2014,6,,5.19,,14.5
Tennessee,2014,7,,5.03,,12.8
Tennessee,2014,8,,3.96,,11.9
Tennessee,2014,9,,3.61,,10.8
Tennessee,2014,10,,3.48,,10.3
Tennessee,2014,11,,3.94,,10.7
Tennessee,2014,12,,4.26,,10.7
Tennessee,2015,1,,4.0,,10.8
Tennessee,2015,2,,4.06,,10.4
Tennessee,2015,3,,4.18,,11.1
Tennessee,2015,4,,4.18,,10.0
Tennessee,2015,5,,3.96,,9.88
Tennessee,2015,6,,4.0,,10.0
Tennessee,2015,7,,4.03,,10.2
Tennessee,2015,8,,3.94,,9.84
Tennessee,2015,9,,3.82,,9.37
Tennessee,2015,10,,3.94,,9.39
Tennessee,2015,11,,3.98,,9.15
Tennessee,2015,12,,4.01,,9.21
Tennessee,2016,1,,4.0,,9.29
Tennessee,2016,2,,3.91,,9.05
Tennessee,2016,3,,3.76,,8.98
Tennessee,2016,4,,3.81,,9.45
Tennessee,2016,5,,4.1,,9.96
Tennessee,2016,6,,4.26,,10.1
Tennessee,2016,7,,4.2,,10.3
Tennessee,2016,8,,3.64,,9.85
Tennessee,2016,9,,3.52,,9.66
Tennessee,2016,10,,3.65,,9.63
Tennessee,2016,11,,3.73,,9.82
Tennessee,2016,12,,3.72,,9.96
Tennessee,2017,1,,3.81,,10.0
Tennessee,2017,2,,3.81,,10.3
Tennessee,2017,3,,3.86,,9.88
Tennessee,2017,4,,3.78,,9.54
Tennessee,2017,5,,3.78,,9.33
Tennessee,2017,6,,3.72,,9.39
Tennessee,2017,7,,3.94,,9.75
Tennessee,2017,8,,3.79,,9.61
Tennessee,2017,9,,3.43,,9.68
Tennessee,2017,10,,3.36,,9.63
Tennessee,2017,11,,3.42,,9.66
Tennessee,2017,12,,3.52,,9.64
Tennessee,2018,1,,3.63,,9.7
Tennessee,2018,2,,3.62,,9.89
Tennessee,2018,3,,3.78,,10.1
Tennessee,2018,4,,3.95,,10.1
Tennessee,2018,5,,3.93,,10.1
Tennessee,2018,6,,3.92,,9.67
Tennessee,2018,7,,3.77,,8.92
Tennessee,2018,8,,3.64,,9.5
Tennessee,2018,9,,3.65,,9.32
Tennessee,2018,10,,3.52,,8.77
Tennessee,2018,11,,3.8,,8.7
Tennessee,2018,12,,3.86,,8.71
Tennessee,2019,1,,3.81,,8.99
Tennessee,2019,2,,3.92,,8.81
Tennessee,2019,3,,3.75,,8.64
Tennessee,2019,4,,3.6,,8.69
Tennessee,2019,5,,3.83,,8.24
Tennessee,2019,6,,4.22,,8.62
Tennessee,2019,7,,4.56,,8.72
Tennessee,2019,8,,4.02,,8.39
Tennessee,2019,9,,3.84,,8.51
Tennessee,2019,10,,3.85,,8.94
Tennessee,2019,11,,3.87,,9.05
Tennessee,2019,12,,4.11,,9.06
Tennessee,2020,1,,3.76,,9.13
Tennessee,2020,2,,3.97,,8.98
Tennessee,2020,3,,4.02,,8.99
Tennessee,2020,4,,3.53,,8.52
Tennessee,2020,5,,3.13,,8.44
Tennessee,2020,6,,3.12,,8.57
Tennessee,2020,7,,3.56,,8.98
Tennessee,2020,8,,3.55,,8.9
Tennessee,2020,9,,3.74,,9.71
Tennessee,2020,10,,3.95,,9.85
Tennessee,2020,11,,4.31,,10.6
Tennessee,2020,12,,4.3,,10.8
Tennessee,2021,1,,4.58,,10.9
Tennessee,2021,2,,5.32,,12.3
Tennessee,2021,3,,5.42,,13.9
Tennessee,2021,4,,5.55,,14.4
Tennessee,2021,5,,6.49,,14.1
Tennessee,2021,6,,6.73,,15.1
Tennessee,2021,7,,7.08,,14.6
Tennessee,2021,8,,6.5,,13.4
Tennessee,2021,9,,5.02,,12.3
Tennessee,2021,10,,5.08,,11.9
Tennessee,2021,11,,5.65,,12.0
Tennessee,2021,12,,5.86,,12.4
Tennessee,2022,1,,5.81,,12.9
Tennessee,2022,2,,6.1,,14.7
Tennessee,2022,3,,6.98,,15.6
Tennessee,2022,4,,7.67,,15.2
Tennessee,2022,5,,7.29,,16.7
Tennessee,2022,6,,7.54,,16.0
Tennessee,2022,7,,7.28,,15.1
Tennessee,2022,8,,7.25,,15.0
Tennessee,2022,9,,6.61,,14.0
Tennessee,2022,10,,6.52,,13.1
Tennessee,2022,11,,6.04,,13.7
Tennessee,2022,12,,6.91,,14.2
Texas,2000,1,,2.06,,
Texas,2000,2,,2.12,,
Texas,2000,3,,2.24,,
Texas,2000,4,,2.49,,
Texas,2000,5,,2.36,,
Texas,2000,6,,2.33,1.5,
Texas,2000,7,,1.63,1.52,
Texas,2000,8,,1.67,,
Texas,2000,9,,2.09,,
Texas,2000,10,,2.19,,
Texas,2000,11,,2.19,,
Texas,2000,12,,2.25,,
Texas,2001,1,,2.38,,
Texas,2001,2,,2.13,,
Texas,2001,3,,2.21,,
Texas,2001,4,,2.16,,
Texas,2001,5,,2.05,,
Texas,2001,6,,2.23,,
Texas,2001,7,,2.32,,
Texas,2001,8,,2.29,,
Texas,2001,9,,2.35,,
Texas,2001,10,,2.35,,
Texas,2001,11,,2.23,,
Texas,2001,12,,2.26,,
Texas,2002,1,,2.28,,
Texas,2002,2,,2.29,,
Texas,2002,3,,2.23,,
Texas,2002,4,,2.21,,
Texas,2002,5,,2.32,,
Texas,2002,6,,2.13,,
Texas,2002,7,,2.54,,
Texas,2002,8,,2.46,,
Texas,2002,9,,2.6,,
Texas,2002,10,,2.62,1.74,
Texas,2002,11,,2.67,1.97,
Texas,2002,12,,2.47,,
Texas,2003,1,,2.52,,
Texas,2003,2,,2.59,,
Texas,2003,3,,2.66,,
Texas,2003,4,,2.59,,
Texas,2003,5,,2.56,,
Texas,2003,6,,2.47,,
Texas,2003,7,,2.41,,
Texas,2003,8,,2.33,,
Texas,2003,9,,2.42,,
Texas,2003,10,,2.54,,
Texas,2003,11,,2.54,,
Texas,2003,12,,2.62,,
Texas,2004,1,,2.79,,
Texas,2004,2,,2.93,,
Texas,2004,3,,3.17,,
Texas,2004,5,,2.89,,
Texas,2004,6,,3.11,1.74,
Texas,2004,7,,2.52,,
Texas,2004,8,,2.51,,
Texas,2004,9,,2.67,,
Texas,2004,10,,2.74,,
Texas,2004,11,,2.68,,
Texas,2004,12,,2.51,,
Texas,2005,1,,2.42,,
Texas,2005,2,,2.37,,
Texas,2005,3,,2.37,,
Texas,2005,4,,2.3,,
Texas,2005,5,,2.31,,
Texas,2005,6,,2.58,2.3,
Texas,2005,8,,2.35,,
Texas,2005,9,,2.48,,
Texas,2005,10,,2.5,,
Texas,2005,11,,2.38,,
Texas,2005,12,,2.5,,
Texas,2006,1,,2.36,,
Texas,2006,2,,2.39,,
Texas,2006,3,,2.54,,
Texas,2006,4,,2.59,,
Texas,2006,5,,2.62,,
Texas,2006,6,,2.68,2.01,
Texas,2006,7,,2.39,,
Texas,2006,8,,2.42,,
Texas,2006,9,,2.63,,
Texas,2006,10,,3.13,,
Texas,2006,11,,3.29,,
Texas,2006,12,,3.33,,
Texas,2007,1,,3.39,2.61,
Texas,2007,2,,3.32,2.56,
Texas,2007,3,,3.6,,
Texas,2007,4,,3.82,,
Texas,2007,5,,3.89,,
Texas,2007,6,,4.25,,
Texas,2007,7,,4.03,,
Texas,2007,8,,3.75,,
Texas,2007,9,,3.77,,
Texas,2007,10,,3.88,,
Texas,2007,11,,3.85,,
Texas,2007,12,,3.94,,
Texas,2008,1,,4.36,,
Texas,2008,2,,5.09,,
Texas,2008,3,,5.37,,
Texas,2008,4,,6.18,,
Texas,2008,5,,6.14,,
Texas,2008,6,,5.96,,
Texas,2008,7,,6.6,,
Texas,2008,8,,5.82,,
Texas,2008,9,,5.14,,
Texas,2008,10,,4.85,,
Texas,2008,11,,4.93,,
Texas,2008,12,,4.52,,
Texas,2009,1,,4.65,,
Texas,2009,2,,4.11,,
Texas,2009,3,,4.0,,
Texas,2009,4,,4.31,,
Texas,2009,5,,4.04,,
Texas,2009,6,,4.61,,
Texas,2009,7,,3.72,,
Texas,2009,8,,3.68,,
Texas,2009,9,,3.47,,
Texas,2009,10,,4.04,,
Texas,2009,11,,4.18,,
Texas,2009,12,,4.12,,
Texas,2010,1,,4.19,,
Texas,2010,2,,3.82,,
Texas,2010,3,,4.13,,
Texas,2010,4,,3.93,,
Texas,2010,5,,4.04,,
Texas,2010,6,,3.62,,
Texas,2010,7,,3.72,,
Texas,2010,8,,3.8,,
Texas,2010,9,,4.18,,
Texas,2010,10,,4.48,,
Texas,2010,11,,4.66,,
Texas,2010,12,,4.59,,
Texas,2011,1,,4.91,,
Texas,2011,2,,5.82,,
Texas,2011,3,,5.45,,
Texas,2011,4,,7.09,,
Texas,2011,5,,6.57,,
Texas,2011,6,,7.74,,
Texas,2011,7,,6.47,,
Texas,2011,8,,7.0,,
Texas,2011,9,,6.34,,
Texas,2011,10,,6.39,,
Texas,2011,11,,6.28,,
Texas,2011,12,,6.52,,
Texas,2012,1,,6.73,,
Texas,2012,2,,7.03,,
Texas,2012,3,,7.08,,
Texas,2012,4,,7.16,,
Texas,2012,5,,6.84,,
Texas,2012,6,,6.68,,
Texas,2012,7,,7.08,,
Texas,2012,8,,7.29,,
Texas,2012,9,,6.8,,
Texas,2012,10,,7.11,,
Texas,2012,11,,6.83,,
Texas,2012,12,,7.32,,
Texas,2013,1,,7.23,,
Texas,2013,2,,7.17,,
Texas,2013,3,,7.38,,
Texas,2013,4,,7.43,,
Texas,2013,5,,7.18,,
Texas,2013,6,,7.28,,
Texas,2013,7,,5.78,,
Texas,2013,8,,5.01,,
Texas,2013,9,,5.46,,
Texas,2013,10,,5.28,,
Texas,2013,11,,4.92,,
Texas,2013,12,,5.08,,
Texas,2014,1,,5.04,,
Texas,2014,2,,4.67,,
Texas,2014,3,,5.14,,
Texas,2014,4,,5.28,,
Texas,2014,5,,5.05,,
Texas,2014,6,,4.67,,
Texas,2014,7,,5.13,,
Texas,2014,8,,3.67,,
Texas,2014,9,,4.02,,
Texas,2014,10,,4.58,,
Texas,2014,11,,4.31,,
Texas,2014,12,,4.5,,
Texas,2015,1,,4.51,,
Texas,2015,2,,4.53,,
Texas,2015,3,,4.46,,
Texas,2015,4,,4.25,,
Texas,2015,5,,4.07,,
Texas,2015,6,,3.97,,
Texas,2015,7,,4.48,,
Texas,2015,8,,4.26,,
Texas,2015,9,,4.07,,
Texas,2015,10,,4.31,,
Texas,2015,11,,4.03,,
Texas,2015,12,,4.12,,
Texas,2016,1,,4.43,,
Texas,2016,2,,4.26,,
Texas,2016,3,,4.05,,
Texas,2016,4,,3.89,,
Texas,2016,5,,4.1,,
Texas,2016,6,,3.93,,
Texas,2016,7,,3.84,,
Texas,2016,8,,3.39,,
Texas,2016,9,,3.49,,
Texas,2016,10,,3.76,,
Texas,2016,11,,3.8,,
Texas,2016,12,,3.69,,
Texas,2017,1,,3.84,,
Texas,2017,2,,3.83,,
Texas,2017,3,,3.61,,
Texas,2017,4,,3.56,,
Texas,2017,5,,3.83,,
Texas,2017,6,,3.98,,
Texas,2017,7,,3.91,,
Texas,2017,8,,3.48,,
Texas,2017,9,,3.56,,
Texas,2017,10,,3.76,,
Texas,2017,11,,3.81,,
Texas,2017,12,,3.55,,
Texas,2018,1,,3.68,,
Texas,2018,2,,3.35,,
Texas,2018,3,,4.03,,
Texas,2018,4,,3.86,,
Texas,2018,5,,3.94,,
Texas,2018,6,,4.24,,
Texas,2018,7,,4.02,,
Texas,2018,8,,3.92,,
Texas,2018,9,,3.88,,
Texas,2018,10,,4.15,,
Texas,2018,11,,4.13,,
Texas,2018,12,,4.08,,
Texas,2019,1,,4.24,,
Texas,2019,2,,4.72,,
Texas,2019,3,,4.34,,
Texas,2019,4,,3.92,,
Texas,2019,5,,4.3,,
Texas,2019,6,,4.46,,
Texas,2019,7,,4.66,,
Texas,2019,8,,4.03,,
Texas,2019,9,,3.96,,
Texas,2019,10,,4.28,,
Texas,2019,11,,4.28,,
Texas,2019,12,,4.26,,
Texas,2020,1,,4.28,,
Texas,2020,2,,4.41,,
Texas,2020,3,,4.24,,
Texas,2020,4,,3.83,,
Texas,2020,5,,3.46,,
Texas,2020,6,,3.76,,
Texas,2020,7,,3.71,,
Texas,2020,8,,3.49,,
Texas,2020,9,,3.72,,
Texas,2020,10,,4.11,,
Texas,2020,11,,4.25,,
Texas,2020,12,,4.58,,
Texas,2021,1,,4.85,,
Texas,2021,2,,5.5,,
Texas,2021,3,,5.69,,
Texas,2021,4,,5.53,,
Texas,2021,5,,5.97,,
Texas,2021,6,,6.38,,
Texas,2021,7,,6.46,,
Texas,2021,8,,6.32,,
Texas,2021,9,,5.69,,
Texas,2021,10,,5.32,,
Texas,2021,11,,5.69,,
Texas,2021,12,,6.13,,
Texas,2022,1,,6.36,,
Texas,2022,2,,6.87,,
Texas,2022,3,,7.29,,
Texas,2022,4,,7.88,,
Texas,2022,5,,7.74,,
Texas,2022,6,,8.21,,
Texas,2022,7,,7.38,,
Texas,2022,8,,7.18,,
Texas,2022,9,,7.72,,
Texas,2022,10,,7.71,,
Texas,2022,11,,7.59,,
Texas,2022,12,,7.14,,
Utah,2000,1,2.05,,,
Utah,2000,2,1.97,,,
Utah,2000,3,1.89,,,
Utah,2000,4,2.02,,,
Utah,2000,5,2.04,,,
Utah,2000,6,1.92,,,
Utah,2000,7,1.95,,,
Utah,2000,8,2.01,,,
Utah,2000,9,1.8,,,
Utah,2000,10,1.89,,,
Utah,2000,11,1.88,,,
Utah,2000,12,2.12,,,
Utah,2001,1,2.1,,,
Utah,2001,2,2.1,,,
Utah,2001,3,2.14,,,
Utah,2001,4,2.13,,,
Utah,2001,5,2.28,,,
Utah,2001,6,1.92,,,
Utah,2001,7,2.02,,,
Utah,2001,8,2.03,,,
Utah,2001,9,2.04,,,
Utah,2001,10,2.11,,,
Utah,2001,11,1.99,,,
Utah,2001,12,2.22,,,
Utah,2002,1,2.3,,,
Utah,2002,2,2.28,,,
Utah,2002,3,2.34,,,
Utah,2002,4,2.29,,,
Utah,2002,5,2.27,,,
Utah,2002,6,2.34,,,
Utah,2002,7,2.15,,,
Utah,2002,8,2.27,,,
Utah,2002,9,2.46,,,
Utah,2002,10,2.43,,,
Utah,2002,11,2.45,,,
Utah,2002,12,2.56,,,
Utah,2003,1,2.58,,,
Utah,2003,2,2.52,,,
Utah,2003,3,2.58,,,
Utah,2003,4,2.75,,,
Utah,2003,5,2.54,,,
Utah,2003,6,2.57,,,
Utah,2003,7,2.12,,,
Utah,2003,8,2.25,,,
Utah,2003,9,2.35,,,
Utah,2003,10,2.25,,,
Utah,2003,11,2.28,,,
Utah,2003,12,2.44,,,
Utah,2004,1,2.39,,,
Utah,2004,2,2.74,,,
Utah,2004,3,2.59,,,
Utah,2004,4,2.72,,,
Utah,2004,5,2.71,,,
Utah,2004,6,2.51,,,
Utah,2004,7,2.42,,,
Utah,2004,8,2.3,,,
Utah,2004,9,2.05,,,
Utah,2004,10,1.96,,,
Utah,2004,11,2.39,,,
Utah,2004,12,1.91,,,
Utah,2005,1,2.11,,,
Utah,2005,2,1.96,,,
Utah,2005,3,1.89,,,
Utah,2005,4,2.04,,,
Utah,2005,6,2.1,,,
Utah,2005,7,2.03,,,
Utah,2005,8,1.94,,,
Utah,2005,9,1.96,,,
Utah,2005,11,2.09,,,
Utah,2006,1,2.34,,,
Utah,2006,2,2.11,,,
Utah,2006,3,2.17,,,
Utah,2006,4,2.29,,,
Utah,2006,5,2.2,,,
Utah,2006,7,2.36,,,
Utah,2006,8,2.39,,,
Utah,2006,9,2.58,,,
Utah,2006,10,2.95,,,
Utah,2006,11,2.72,,,
Utah,2006,12,3.4,,,
Utah,2007,1,3.65,,,
Utah,2007,2,3.91,,,
Utah,2007,3,3.7,,,
Utah,2007,4,3.18,,,
Utah,2007,5,3.72,,,
Utah,2007,7,3.38,,,
Utah,2007,8,3.39,,,
Utah,2007,9,4.71,,,
Utah,2007,10,5.59,,,
Utah,2007,11,5.22,,,
Utah,2007,12,4.99,,,
Utah,2008,1,6.03,,,
Utah,2008,3,4.76,,,
Utah,2008,8,4.56,,,
Utah,2008,9,4.45,,,
Utah,2008,10,4.07,,,
Utah,2009,5,3.23,,,
Utah,2009,8,2.5,,,
Utah,2009,9,2.25,,,
Utah,2009,10,2.14,,,
Utah,2009,11,2.49,,,
Utah,2009,12,2.72,,,
Utah,2010,1,2.89,,,
Utah,2010,2,3.03,,,
Utah,2010,3,2.95,,,
Utah,2010,4,2.91,,,
Utah,2010,5,2.97,,,
Utah,2010,6,3.21,,,
Utah,2010,7,2.66,,,
Utah,2010,8,2.88,,,
Utah,2010,9,3.05,,,
Utah,2010,10,3.11,,,
Utah,2010,11,3.73,,,
Utah,2010,12,4.35,,,
Utah,2011,1,4.38,,,
Utah,2011,2,4.49,,,
Utah,2011,3,5.0,,,
Utah,2011,4,5.61,,,
Utah,2011,6,5.38,,,
Utah,2011,8,5.55,,,
Utah,2011,9,5.8,,,
Utah,2011,10,5.18,,,
Utah,2011,11,5.43,,,
Utah,2011,12,5.53,,,
Utah,2012,2,5.19,,,
Utah,2012,4,5.22,,,
Utah,2012,6,5.15,,,
Utah,2012,7,5.79,,,
Utah,2012,8,5.96,,,
Utah,2012,9,5.91,,,
Utah,2012,10,5.8,,,
Utah,2012,11,5.95,,,
Utah,2013,1,5.73,,,
Utah,2013,3,5.68,,,
Utah,2013,5,5.8,,,
Utah,2013,6,5.76,,,
Utah,2013,8,4.32,,,
Utah,2013,10,3.91,,,
Utah,2013,12,3.84,,,
Utah,2014,2,3.88,,,
Utah,2014,3,4.08,,,
Utah,2014,4,4.11,,,
Utah,2014,5,4.08,,,
Utah,2014,6,5.18,,,
Utah,2014,7,3.87,,,
Utah,2014,8,3.55,,,
Utah,2015,7,2.84,,,
Utah,2015,12,3.56,,,
Utah,2016,1,3.48,,,
Utah,2017,11,,3.58,,
Utah,2017,12,,3.84,,
Utah,2018,12,,4.61,,
Virginia,2017,10,,3.74,,
Virginia,2017,11,,4.04,,
Virginia,2017,12,,4.15,,
Virginia,2018,1,,4.16,,
Virginia,2018,2,,4.12,,
Virginia,2018,3,,4.15,,
Virginia,2018,4,,4.27,,
Virginia,2018,5,,4.37,,
Virginia,2018,6,,4.56,,
Virginia,2018,7,,4.37,,
Virginia,2018,8,,4.16,,
Virginia,2018,9,,3.8,,
Virginia,2018,10,,3.79,,
Virginia,2018,11,,4.09,,
Virginia,2018,12,,4.24,,
Virginia,2019,1,,4.19,,
Virginia,2019,2,,4.34,,
Virginia,2019,4,,4.27,,
Virginia,2019,5,,4.36,,
Virginia,2019,6,,4.87,,
Virginia,2019,7,,4.93,,
Virginia,2019,8,,4.14,,
Washington,2000,1,1.78,,,
Washington,2000,2,1.81,,,
Washington,2000,3,1.91,,,
Washington,2000,4,1.9,,,
Washington,2000,5,1.95,,,
Washington,2000,6,1.64,,,
Washington,2000,7,1.88,,,
Washington,2000,8,1.73,,,
Washington,2000,9,1.75,,,
Washington,2000,10,1.89,,,
Washington,2000,11,2.16,,,
Washington,2000,12,2.14,,,
Washington,2001,1,2.11,,,
Washington,2001,2,2.23,,,
Washington,2001,3,2.03,,,
Washington,2001,4,1.91,,,
Washington,2001,5,2.01,,,
Washington,2001,6,2.04,,,
Washington,2001,7,2.01,,,
Washington,2001,8,2.1,,,
Washington,2001,9,1.95,,,
Washington,2001,10,1.92,,,
Washington,2001,11,1.96,,,
Washington,2001,12,1.89,,,
Washington,2002,1,2.0,,,
Washington,2002,2,2.05,,,
Washington,2002,3,1.94,,,
Washington,2002,4,2.07,,,
Washington,2002,5,1.82,,,
Washington,2002,6,1.83,,,
Washington,2002,7,2.37,,,
Washington,2002,8,2.29,,,
Washington,2002,9,2.66,,,
Washington,2002,10,2.6,,,
Washington,2002,11,2.7,,,
Washington,2002,12,2.62,,,
Washington,2003,1,2.63,,,
Washington,2003,2,2.76,,,
Washington,2003,3,2.63,,,
Washington,2003,4,2.69,,,
Washington,2003,5,2.81,,,
Washington,2003,6,2.68,,,
Washington,2003,7,2.74,,,
Washington,2003,8,2.73,,,
Washington,2003,9,2.64,,,
Washington,2003,10,2.61,,,
Washington,2003,11,2.66,,,
Washington,2003,12,2.56,,,
Washington,2004,1,2.53,,,
Washington,2004,2,2.65,,,
Washington,2004,3,2.48,,,
Washington,2004,4,2.54,,,
Washington,2004,5,2.73,,,
Washington,2004,6,2.59,,,
Washington,2004,7,2.38,,,
Washington,2004,8,1.98,,,
Washington,2004,9,1.72,,,
Washington,2004,10,2.16,,,
Washington,2004,11,2.19,,,
Washington,2004,12,1.94,,,
Washington,2005,1,2.12,,,
Washington,2005,2,2.07,,,
Washington,2005,3,2.11,,,
Washington,2005,4,2.18,,,
Washington,2005,5,2.21,,,
Washington,2005,6,2.33,,,
Washington,2005,7,2.3,,,
Washington,2005,8,2.15,,,
Washington,2005,9,2.16,,,
Washington,2005,10,2.31,,,
Washington,2005,11,2.13,,,
Washington,2005,12,1.94,,,
Washington,2006,1,1.89,,,
Washington,2006,2,1.97,,,
Washington,2006,3,2.19,,,
Washington,2006,4,2.21,,,
Washington,2006,5,2.54,,,
Washington,2006,6,2.42,,,
Washington,2006,7,2.34,,,
Washington,2006,8,2.28,,,
Washington,2006,9,2.55,,,
Washington,2006,10,3.2,,,
Washington,2006,11,3.35,,,
Washington,2006,12,3.53,,,
Washington,2007,1,3.6,,,
Washington,2007,2,3.42,,,
Washington,2007,3,3.63,,,
Washington,2007,4,3.91,,,
Washington,2007,5,3.75,,,
Washington,2007,6,3.7,,,
Washington,2007,7,3.84,,,
Washington,2007,8,4.11,,,
Washington,2007,9,5.29,,,
Washington,2007,10,6.15,,,
Washington,2007,11,5.74,,,
Washington,2007,12,5.4,,,
Washington,2008,1,6.06,,,
Washington,2008,2,5.32,,,
Washington,2008,3,5.56,,,
Washington,2008,4,5.43,,,
Washington,2008,5,4.87,,,
Washington,2008,6,4.75,,,
Washington,2008,7,4.84,,,
Washington,2008,8,4.94,,,
Washington,2008,9,4.75,,,
Washington,2008,10,3.84,,,
Washington,2008,11,3.27,,,
Washington,2008,12,2.83,,,
Washington,2009,1,2.44,,,
Washington,2009,2,2.43,,,
Washington,2009,3,2.73,,,
Washington,2009,4,2.67,,,
Washington,2009,5,2.75,,,
Washington,2009,6,2.92,,,
Washington,2009,7,3.1,,,
Washington,2009,8,2.45,,,
Washington,2009,9,2.74,,,
Washington,2009,10,3.15,,,
Washington,2009,11,2.73,,,
Washington,2009,12,2.73,,,
Washington,2010,1,2.84,,,
Washington,2010,2,2.92,,,
Washington,2010,3,2.83,,,
Washington,2010,4,2.69,,,
Washington,2010,5,2.75,,,
Washington,2010,6,3.3,,,
Washington,2010,7,3.44,,,
Washington,2010,8,3.03,,,
Washington,2010,9,3.26,,,
Washington,2010,10,3.76,,,
Washington,2010,11,3.78,,,
Washington,2010,12,3.77,,,
Washington,2011,1,3.87,,,
Washington,2011,2,4.43,,,
Washington,2011,3,4.51,,,
Washington,2011,4,5.4,,,
Washington,2011,5,4.75,,,
Washington,2011,6,4.81,,,
Washington,2011,7,4.96,,,
Washington,2011,8,5.05,,,
Washington,2011,9,5.26,,,
Washington,2011,10,4.46,,,
Washington,2011,11,4.59,,,
Washington,2011,12,4.26,,,
Washington,2012,1,4.54,,,
Washington,2012,2,4.23,,,
Washington,2012,3,4.45,,,
Washington,2012,4,4.54,,,
Washington,2012,5,4.71,,,
Washington,2012,6,4.89,,,
Washington,2012,7,5.16,,,
Washington,2012,8,5.71,,,
Washington,2012,9,5.49,,,
Washington,2012,10,5.4,,,
Washington,2012,11,5.65,,,
Washington,2012,12,5.62,,,
Washington,2013,1,5.6,,,
Washington,2013,2,5.54,,,
Washington,2013,3,5.41,,,
Washington,2013,4,5.24,,,
Washington,2013,5,5.18,,,
Washington,2013,6,5.26,,,
Washington,2013,7,5.02,,,
Washington,2013,8,4.52,,,
Washington,2013,9,4.41,,,
Washington,2013,10,3.58,,,
Washington,2013,11,3.61,,,
Washington,2013,12,3.59,,,
Washington,2014,1,3.56,,,
Washington,2014,2,3.53,,,
Washington,2014,3,3.78,,,
Washington,2014,4,4.61,,,
Washington,2014,5,4.39,,,
Washington,2014,6,4.11,,,
Washington,2014,7,3.88,,,
Washington,2014,8,3.55,,,
Washington,2014,9,3.3,,,
Washington,2014,10,3.21,,,
Washington,2014,11,3.18,,,
Washington,2014,12,3.34,,,
Washington,2015,1,3.33,,,
Washington,2015,2,3.96,,,
Washington,2015,3,3.53,,,
Washington,2015,4,3.45,,,
Washington,2015,5,4.59,,,
Washington,2015,6,4.03,,,
Washington,2015,7,3.61,,,
Washington,2015,8,3.65,,,
Washington,2015,9,3.4,,,
Washington,2015,10,3.43,,,
Washington,2015,11,3.12,,,
Washington,2015,12,2.99,,,
Washington,2016,1,3.19,,,
Washington,2016,2,3.3,,,
Washington,2016,3,3.2,,,
Washington,2016,4,3.03,,,
Washington,2016,5,2.68,,,
Washington,2016,6,2.94,,,
Washington,2016,7,2.95,,,
Washington,2016,8,3.04,,,
Washington,2016,9,2.63,,,
Washington,2016,10,3.53,,,
Washington,2016,11,2.53,,,
Washington,2016,12,2.39,,,
Washington,2017,1,2.89,,,
Washington,2017,2,2.62,,,
Washington,2017,3,2.71,,,
Washington,2017,4,2.36,,,
Washington,2017,5,3.75,,,
Washington,2017,6,2.32,,,
Washington,2017,7,2.56,,,
Washington,2017,8,2.51,,,
Washington,2017,9,2.48,,,
Washington,2017,12,2.09,,,
Washington,2018,1,2.92,3.97,,
Washington,2018,2,3.01,,,
Washington,2018,3,3.16,4.13,,
Washington,2018,4,3.54,4.13,,
Washington,2018,5,2.62,,,
Washington,2018,8,4.39,3.79,,
Washington,2018,9,2.94,4.24,,
Washington,2018,10,3.88,,,
Washington,2018,11,3.04,,,
Washington,2018,12,3.2,4.29,,
Washington,2019,1,3.05,,,
Washington,2019,2,3.47,4.35,,
Washington,2019,9,4.0,,,
Washington,2019,10,4.32,,,
Washington,2019,11,4.65,,,
Washington,2019,12,4.99,,,
Washington,2020,1,5.02,,,
Washington,2020,5,5.19,,,
Washington,2020,7,5.69,,,
Washington,2020,9,5.12,,,
Washington,2020,10,5.21,,,
Washington,2020,11,5.06,,,
Washington,2020,12,5.14,,,
Washington,2021,1,5.37,,,
Washington,2021,2,5.16,,,
Washington,2021,3,5.25,,,
Washington,2021,4,5.51,,,
Washington,2021,5,5.67,,,
Washington,2021,6,4.33,,,
Washington,2021,9,4.56,,,
Washington,2021,10,5.98,,,
Washington,2021,11,5.54,,,
Washington,2021,12,5.77,,,
Washington,2022,1,5.91,,,
Washington,2022,2,5.44,,,
Washington,2022,3,6.38,,,
Washington,2022,5,8.38,,,
Washington,2022,6,8.31,,,
Washington,2022,9,6.74,,,
Washington,2022,10,6.7,,,
Washington,2022,11,7.03,,,
Washington,2022,12,7.26,,,
Wisconsin,2000,1,,1.87,1.07,5.06
Wisconsin,2000,2,,1.87,1.11,5.03
Wisconsin,2000,3,,1.99,1.12,4.92
Wisconsin,2000,4,,1.96,1.12,5.38
Wisconsin,2000,5,,2.01,1.1,5.45
Wisconsin,2000,6,,1.99,1.17,4.89
Wisconsin,2000,7,,1.78,0.94,4.79
